,host,time,method,url,response,bytes
315,05-dynamic-c.wokingham.luna.net,808702730,GET,/images/WORLD-logosmall.gif,200,669
316,05-dynamic-c.wokingham.luna.net,808702778,GET,/shuttle/countdown/,200,4673
317,05-dynamic-c.wokingham.luna.net,808702785,GET,/shuttle/missions/sts-69/count69.gif,200,46053
318,05-dynamic-c.wokingham.luna.net,808702826,GET,/images/KSC-logosmall.gif,200,1204
319,05-dynamic-c.wokingham.luna.net,808702837,GET,/shuttle/countdown/,200,4673
320,05-dynamic-c.wokingham.luna.net,808702856,GET,/shuttle/missions/sts-69/count69.gif,200,46053
321,05-dynamic-c.wokingham.luna.net,808702871,GET,/images/NASA-logosmall.gif,200,786
322,05-dynamic-c.wokingham.luna.net,808702871,GET,/images/KSC-logosmall.gif,200,1204
323,05-dynamic-c.wokingham.luna.net,808702888,GET,/shuttle/countdown/,200,4673
324,05-dynamic-c.wokingham.luna.net,808702894,GET,/shuttle/missions/sts-69/count69.gif,200,46053
325,05-dynamic-c.wokingham.luna.net,808702908,GET,/images/NASA-logosmall.gif,200,786
326,05-dynamic-c.wokingham.luna.net,808702908,GET,/images/KSC-logosmall.gif,200,1204
327,05-dynamic-c.wokingham.luna.net,808703096,GET,/shuttle/missions/sts-69/mission-sts-69.html,200,11996
328,05-dynamic-c.wokingham.luna.net,808703099,GET,/shuttle/missions/sts-69/sts-69-patch-small.gif,200,8083
329,05-dynamic-c.wokingham.luna.net,808703111,GET,/images/launch-logo.gif,200,1713
330,05-dynamic-c.wokingham.luna.net,808703111,GET,/history/apollo/images/apollo-logo1.gif,200,1173
331,05-dynamic-c.wokingham.luna.net,808703238,GET,/shuttle/missions/sts-69/liftoff.html,200,5146
332,05-dynamic-c.wokingham.luna.net,808703256,GET,/shuttle/countdown/video/livevideo2.gif,200,65536
333,05-dynamic-c.wokingham.luna.net,808703264,GET,/htbin/cdt_clock.pl,200,543
334,05-dynamic-c.wokingham.luna.net,808703291,GET,/shuttle/countdown/video/livevideo2.gif,200,69067
335,052.215.goodnet.com,809297523,GET,/,200,7089
336,052.215.goodnet.com,809297524,GET,/images/ksclogo-medium.gif,200,5866
337,052.215.goodnet.com,809297525,GET,/images/NASA-logosmall.gif,200,786
338,052.215.goodnet.com,809297525,GET,/images/MOSAIC-logosmall.gif,200,363
339,052.215.goodnet.com,809297525,GET,/images/USA-logosmall.gif,200,234
340,052.215.goodnet.com,809297526,GET,/images/WORLD-logosmall.gif,200,669
341,052.215.goodnet.com,809394791,GET,/history/apollo/apollo-13/apollo-13.html,200,18556
342,052.215.goodnet.com,809394792,GET,/history/apollo/apollo-13/apollo-13-patch-small.gif,200,12859
343,052.215.goodnet.com,809394796,GET,/images/ksclogosmall.gif,200,3635
344,052.215.goodnet.com,809394796,GET,/history/apollo/images/footprint-logo.gif,200,4209
345,052.215.goodnet.com,809394891,GET,/history/apollo/apollo-13/apollo-13-info.html,200,1583
346,052.215.goodnet.com,809394904,GET,/history/apollo/apollo-13/images/,200,1851
347,052.215.goodnet.com,809394905,GET,/icons/blank.xbm,200,509
348,052.215.goodnet.com,809394905,GET,/icons/menu.xbm,200,527
349,052.215.goodnet.com,809394905,GET,/icons/image.xbm,200,509
350,052.215.goodnet.com,809394909,GET,/history/apollo/apollo-13/,200,1732
351,052.215.goodnet.com,809394910,GET,/icons/text.xbm,200,527
352,052.215.goodnet.com,809394919,GET,/history/apollo/apollo-13/sounds/,200,1157
353,052.215.goodnet.com,809394920,GET,/icons/sound.xbm,200,530
354,052.215.goodnet.com,809394945,GET,/history/apollo/apollo-13/sounds/a13_002.wav,200,127045
355,052.215.goodnet.com,809394952,GET,/history/apollo/apollo-13/sounds/a13_003.wav,200,6685
356,052.215.goodnet.com,809394968,GET,/history/apollo/apollo-13/sounds/a13_004.wav,200,66764
357,052.215.goodnet.com,809394996,GET,/history/apollo/apollo-13/,200,1732
358,052.215.goodnet.com,809395002,GET,/history/apollo/apollo-13/images/,200,1851
359,052.215.goodnet.com,809395019,GET,/history/apollo/apollo-13/images/index.gif,200,99942
360,052.215.goodnet.com,809395094,GET,/history/apollo/apollo-13/images/,200,1851
361,052.215.goodnet.com,809395120,GET,/history/apollo/apollo-13/docs/,200,377
362,052.215.goodnet.com,809395123,GET,/history/apollo/apollo-13/,200,1732
363,052.215.goodnet.com,809395134,GET,/history/apollo/apollo-13/,200,1732
364,052.215.goodnet.com,809395137,GET,/history/apollo/apollo-13/movies/,200,945
365,052.215.goodnet.com,809395139,GET,/icons/movie.xbm,200,530
366,052.215.goodnet.com,809395140,GET,/history/apollo/apollo-13/,200,1732
367,052.215.goodnet.com,809395144,GET,/history/apollo/apollo-13/movies/,200,945
368,052.215.goodnet.com,809395154,GET,/history/apollo/apollo-13/,200,1732
369,052.215.goodnet.com,809395164,GET,/history/apollo/apollo-13/,200,1732
370,052.215.goodnet.com,809395170,GET,/history/apollo/apollo-13/news/,200,377
371,052.215.goodnet.com,809395174,GET,/history/apollo/apollo-13/,200,1732
372,052.215.goodnet.com,809395178,GET,/history/apollo/,200,6245
373,06-dynamic-c.rotterdam.luna.net,804853884,GET,/shuttle/countdown/,200,3985
374,06-dynamic-c.rotterdam.luna.net,804853900,GET,/images/NASA-logosmall.gif,200,786
375,06-dynamic-c.rotterdam.luna.net,804853901,GET,/images/KSC-logosmall.gif,200,1204
376,06-dynamic-c.rotterdam.luna.net,804853909,GET,/shuttle/countdown/count.gif,200,40310
377,06-dynamic-c.rotterdam.luna.net,804853988,GET,/htbin/cdt_main.pl,200,3214
378,06-dynamic-c.rotterdam.luna.net,804854006,GET,/shuttle/countdown/liftoff.html,200,4535
379,06-dynamic-c.rotterdam.luna.net,804854063,GET,/shuttle/countdown/video/livevideo.gif,200,49152
380,06-dynamic-c.rotterdam.luna.net,804854069,GET,/htbin/cdt_clock.pl,200,543
381,06-dynamic-c.rotterdam.luna.net,804854097,GET,/shuttle/countdown/liftoff.html,200,4535
382,06-dynamic-c.rotterdam.luna.net,804854853,GET,/shuttle/countdown/video/livevideo.gif,200,49152
383,06-dynamic-c.rotterdam.luna.net,805759485,GET,/htbin/cdt_main.pl,200,3345
384,06-dynamic-c.rotterdam.luna.net,805759486,GET,/shuttle/countdown/images/countclock.gif,200,13994
385,06-dynamic-c.rotterdam.luna.net,805759487,GET,/images/NASA-logosmall.gif,200,786
386,06-dynamic-c.rotterdam.luna.net,805759534,GET,/facilities/lcc.html,200,2489
387,06-dynamic-c.rotterdam.luna.net,805759541,GET,/images/ksclogosmall.gif,200,3635
388,06-dynamic-c.rotterdam.luna.net,805759545,GET,/images/lcc-small2.gif,200,58026
389,06-dynamic-c.rotterdam.luna.net,805759549,GET,/images/kscmap-tiny.gif,200,2537
390,06-dynamic-c.rotterdam.luna.net,805759572,GET,/shuttle/countdown/liftoff.html,200,4142
391,06-dynamic-c.rotterdam.luna.net,805759587,GET,/shuttle/countdown/video/livevideo2.gif,200,65576
392,06-dynamic-c.rotterdam.luna.net,805759625,GET,/shuttle/missions/sts-70/movies/movies.html,200,2167
393,06-dynamic-c.rotterdam.luna.net,805759627,GET,/shuttle/missions/sts-70/sts-70-patch-small.gif,200,5026
394,07-dynamic-c.rotterdam.luna.net,806188689,GET,/history/history.html,200,1602
395,07-dynamic-c.rotterdam.luna.net,806188691,GET,/history/apollo/images/apollo-small.gif,200,9630
396,07-dynamic-c.rotterdam.luna.net,806188692,GET,/images/NASA-logosmall.gif,200,786
397,07-dynamic-c.rotterdam.luna.net,806188692,GET,/images/KSC-logosmall.gif,200,1204
398,0772jela.jelke.rpslmc.edu,806619709,GET,/images/whatsnew.gif,200,651
399,0772jela.jelke.rpslmc.edu,806619715,GET,/images/NASA-logosmall.gif,200,786
400,0772jela.jelke.rpslmc.edu,806619715,GET,/images/KSC-logosmall.gif,200,1204
401,07mb369b.uni-duisburg.de,807806248,GET,/ksc.html,200,7034
402,07mb369b.uni-duisburg.de,807806252,GET,/images/ksclogo-medium.gif,200,5866
403,07mb369b.uni-duisburg.de,807806268,GET,/images/MOSAIC-logosmall.gif,200,363
404,07mb369b.uni-duisburg.de,807806268,GET,/images/USA-logosmall.gif,200,234
405,07mb369b.uni-duisburg.de,807806271,GET,/images/NASA-logosmall.gif,200,786
406,07mb369b.uni-duisburg.de,807806277,GET,/images/WORLD-logosmall.gif,200,669
407,08-dynamic-c.rotterdam.luna.net,804983596,GET,/history/apollo/apollo-11/apollo-11-patch-small.gif,200,11175
408,08-dynamic-c.rotterdam.luna.net,804983599,GET,/history/apollo/apollo-11/apollo-11.html,200,41397
409,08-dynamic-c.rotterdam.luna.net,804983626,GET,/images/ksclogosmall.gif,200,3635
410,08-dynamic-c.rotterdam.luna.net,804983627,GET,/history/apollo/images/footprint-logo.gif,200,4209
411,08-dynamic-c.rotterdam.luna.net,807888072,GET,/software/winvn/winvn.html,200,9866
412,086.msy4.communique.net,804893649,GET,/history/apollo/apollo.html,200,3258
413,086.msy4.communique.net,804893651,GET,/history/apollo/images/footprint-small.gif,200,18149
414,086.msy4.communique.net,804893652,GET,/images/ksclogosmall.gif,200,3635
415,086.msy4.communique.net,804893654,GET,/history/apollo/images/apollo-logo.gif,200,3047
416,086.msy4.communique.net,804893675,GET,/history/apollo/apollo-13/apollo-13.html,200,18114
417,086.msy4.communique.net,804893677,GET,/history/apollo/apollo-13/apollo-13-patch-small.gif,200,12859
418,086.msy4.communique.net,804893690,GET,/history/apollo/images/footprint-logo.gif,200,4209
419,086.msy4.communique.net,804894061,GET,/facilities/lc39a.html,200,7008
420,086.msy4.communique.net,804894064,GET,/images/lc39a-logo.gif,200,13116
421,086.msy4.communique.net,804894066,GET,/images/kscmap-tiny.gif,200,2537
422,086.msy4.communique.net,804894236,GET,/images/rss.gif,200,283389
423,0875pr3e.pro.rpslmc.edu,808426696,GET,/shuttle/missions/missions.html,200,8677
424,0875pr3e.pro.rpslmc.edu,808426697,GET,/images/launchmedium.gif,200,11853
425,0875pr3e.pro.rpslmc.edu,808426698,GET,/images/NASA-logosmall.gif,200,786
426,0875pr3e.pro.rpslmc.edu,808426698,GET,/images/KSC-logosmall.gif,200,1204
427,0875pr3e.pro.rpslmc.edu,808426713,GET,/ksc.html,200,7131
428,0875pr3e.pro.rpslmc.edu,808426713,GET,/images/ksclogo-medium.gif,200,5866
429,0875pr3e.pro.rpslmc.edu,808426716,GET,/images/MOSAIC-logosmall.gif,200,363
430,0875pr3e.pro.rpslmc.edu,808426716,GET,/images/USA-logosmall.gif,200,234
431,0875pr3e.pro.rpslmc.edu,808426716,GET,/images/WORLD-logosmall.gif,200,669
432,0875pr3e.pro.rpslmc.edu,808426745,GET,/history/history.html,200,1602
433,0875pr3e.pro.rpslmc.edu,808426746,GET,/history/apollo/images/apollo-small.gif,200,9630
434,0875pr3e.pro.rpslmc.edu,808426761,GET,/history/apollo/apollo.html,200,3260
435,0875pr3e.pro.rpslmc.edu,808426761,GET,/history/apollo/images/footprint-small.gif,200,18149
436,0875pr3e.pro.rpslmc.edu,808426761,GET,/history/apollo/images/apollo-logo1.gif,200,1173
437,0875pr3e.pro.rpslmc.edu,808426775,GET,/history/apollo/apollo-spacecraft.txt,200,2766
438,0875pr3e.pro.rpslmc.edu,808426794,GET,/history/apollo/flight-summary.txt,200,5086
439,0885-12.etech.fh-hamburg.de,806245500,GET,/,200,7071
440,0885-12.etech.fh-hamburg.de,806245685,GET,/images/ksclogo-medium.gif,200,5866
441,0885-12.etech.fh-hamburg.de,806245738,GET,/images/NASA-logosmall.gif,200,786
442,0885-12.etech.fh-hamburg.de,806245827,GET,/images/MOSAIC-logosmall.gif,200,363
443,0885-12.etech.fh-hamburg.de,806245829,GET,/images/USA-logosmall.gif,200,234
444,0885-12.etech.fh-hamburg.de,806245833,GET,/images/WORLD-logosmall.gif,200,669
445,0885-12.etech.fh-hamburg.de,806249684,GET,/shuttle/technology/sts-newsref/stsref-toc.html,200,84905
446,1.ts1.mnet.medstroms.se,807912683,GET,/,200,7131
447,1.ts1.mnet.medstroms.se,807912685,GET,/images/ksclogo-medium.gif,200,5866
448,1.ts1.mnet.medstroms.se,807912688,GET,/images/NASA-logosmall.gif,200,786
449,1.ts1.mnet.medstroms.se,807912688,GET,/images/MOSAIC-logosmall.gif,200,363
450,1.ts1.mnet.medstroms.se,807912690,GET,/images/USA-logosmall.gif,200,234
451,1.ts1.mnet.medstroms.se,807912697,GET,/images/WORLD-logosmall.gif,200,669
452,1.ts1.mnet.medstroms.se,807912701,GET,/whats-new.html,200,19338
453,1.ts1.mnet.medstroms.se,807912704,GET,/images/whatsnew.gif,200,651
454,1.ts1.mnet.medstroms.se,807912714,GET,/images/KSC-logosmall.gif,200,1204
455,1.ts1.mnet.medstroms.se,807912734,GET,/shuttle/countdown,302,0
456,1.ts1.mnet.medstroms.se,807912735,GET,/shuttle/countdown/,200,4673
457,1.ts1.mnet.medstroms.se,807912744,GET,/shuttle/missions/sts-69/count69.gif,200,46053
458,1.ts1.mnet.medstroms.se,807912775,GET,/shuttle/missions/sts-69/images/images.html,200,2443
459,1.ts1.mnet.medstroms.se,807912790,GET,/shuttle/missions/sts-69/images/index69.gif,200,29717
460,1.ts1.mnet.medstroms.se,808174769,GET,/shuttle/missions/sts-69/mission-sts-69.html,200,11264
461,1.ts1.mnet.medstroms.se,808174771,GET,/shuttle/missions/sts-69/sts-69-patch-small.gif,200,8083
462,1.ts1.mnet.medstroms.se,808174779,GET,/images/KSC-logosmall.gif,200,1204
463,1.ts1.mnet.medstroms.se,808174780,GET,/images/launch-logo.gif,200,1713
464,1.ts1.mnet.medstroms.se,808174780,GET,/history/apollo/images/apollo-logo1.gif,200,1173
465,1.ts1.mnet.medstroms.se,808174795,GET,/shuttle/missions/rollbacks.html,200,4506
466,1.ts1.mnet.medstroms.se,808174809,GET,/images/rollback.gif,200,52516
467,1.ts1.mnet.medstroms.se,808174883,GET,/shuttle/resources/orbiters/challenger.html,200,8089
468,1.ts1.mnet.medstroms.se,808174886,GET,/shuttle/resources/orbiters/challenger-logo.gif,200,4179
469,1.ts1.mnet.medstroms.se,808174890,GET,/images/ksclogosmall.gif,200,3635
470,1.ts1.mnet.medstroms.se,808174890,GET,/shuttle/resources/orbiters/orbiters-logo.gif,200,1932
471,1.ts1.mnet.medstroms.se,808175054,GET,/ksc.html,200,7131
472,1.ts1.mnet.medstroms.se,808175056,GET,/images/ksclogo-medium.gif,200,5866
473,1.ts1.mnet.medstroms.se,808175060,GET,/images/NASA-logosmall.gif,200,786
474,1.ts1.mnet.medstroms.se,808175060,GET,/images/MOSAIC-logosmall.gif,200,363
475,1.ts1.mnet.medstroms.se,808175060,GET,/images/USA-logosmall.gif,200,234
476,1.ts1.mnet.medstroms.se,808175063,GET,/images/WORLD-logosmall.gif,200,669
477,1.ts2.mnet.medstroms.se,807657230,GET,/images/shuttle-patch-small.gif,200,4179
478,1.ts2.mnet.medstroms.se,807657240,GET,/shuttle/technology/sts-newsref/stsref-toc.html,200,84905
479,1.ts2.mnet.medstroms.se,807657248,GET,/images/KSC-logosmall.gif,200,1204
480,1.ts2.mnet.medstroms.se,807657248,GET,/images/launch-logo.gif,200,1713
481,1.ts2.mnet.medstroms.se,808689593,GET,/images/shuttle-patch-small.gif,200,4179
482,1.ts2.mnet.medstroms.se,808689617,GET,/shuttle/technology/sts-newsref/stsref-toc.html,200,81920
483,10-dynamic-c.rotterdam.luna.net,804937292,GET,/history/history.html,200,1502
484,10-dynamic-c.rotterdam.luna.net,804937296,GET,/history/apollo/images/apollo-small.gif,200,9630
485,10-dynamic-c.rotterdam.luna.net,804937296,GET,/images/NASA-logosmall.gif,200,786
486,10-dynamic-c.rotterdam.luna.net,804937296,GET,/images/KSC-logosmall.gif,200,1204
487,10.salc.wsu.edu,804838226,GET,/ksc.html,200,7074
488,10.salc.wsu.edu,804838228,GET,/images/NASA-logosmall.gif,200,786
489,10.salc.wsu.edu,804838228,GET,/images/ksclogo-medium.gif,200,5866
490,10.salc.wsu.edu,804838228,GET,/images/USA-logosmall.gif,200,234
491,10.salc.wsu.edu,804838229,GET,/images/MOSAIC-logosmall.gif,200,363
492,10.salc.wsu.edu,804838231,GET,/images/WORLD-logosmall.gif,200,669
493,10.ts2.mnet.medstroms.se,804896917,GET,/shuttle/missions/sts-71/movies/crew-arrival-t38.mpg,200,98304
494,10.ts2.mnet.medstroms.se,805999376,GET,/shuttle/countdown/liftoff.html,200,4142
495,10.ts2.mnet.medstroms.se,805999381,GET,/images/NASA-logosmall.gif,200,786
496,10.ts2.mnet.medstroms.se,805999410,GET,/shuttle/countdown/video/livevideo2.gif,200,65576
497,10.ts2.mnet.medstroms.se,806001398,GET,/shuttle/missions/sts-70/images/images.html,200,7225
498,10.ts2.mnet.medstroms.se,808214292,GET,/shuttle/missions/sts-69/mission-sts-69.html,200,11264
499,10.ts2.mnet.medstroms.se,808214294,GET,/shuttle/missions/sts-69/sts-69-patch-small.gif,200,8083
500,10.ts2.mnet.medstroms.se,808214298,GET,/images/KSC-logosmall.gif,304,0
501,10.ts2.mnet.medstroms.se,808214298,GET,/images/launch-logo.gif,304,0
502,10.ts2.mnet.medstroms.se,808214300,GET,/history/apollo/images/apollo-logo1.gif,304,0
503,10.ts2.mnet.medstroms.se,808214370,GET,/shuttle/missions/sts-69/news,302,0
504,10.ts2.mnet.medstroms.se,808214371,GET,/shuttle/missions/sts-69/news/,200,374
505,10.ts2.mnet.medstroms.se,808214372,GET,/icons/blank.xbm,200,509
506,10.ts2.mnet.medstroms.se,808214373,GET,/icons/menu.xbm,200,527
507,10.ts2.mnet.medstroms.se,808214391,GET,/shuttle/missions/sts-70/o-ring-problem.gif,200,16197
508,10.ts2.mnet.medstroms.se,808214441,GET,/shuttle/missions/sts-69/sts-69-press-kit.txt,200,116194
509,10.ts2.mnet.medstroms.se,808214459,GET,/shuttle/countdown/,200,4673
510,10.ts2.mnet.medstroms.se,808214462,GET,/images/NASA-logosmall.gif,304,0
511,10.ts2.mnet.medstroms.se,808214467,GET,/shuttle/missions/sts-69/count69.gif,200,46053
512,100.144.med.umich.edu,805055448,GET,/shuttle/countdown/,200,3998
513,100.144.med.umich.edu,805055450,GET,/images/NASA-logosmall.gif,200,786
514,100.144.med.umich.edu,805055450,GET,/shuttle/countdown/count.gif,200,40310
515,100.144.med.umich.edu,805055451,GET,/images/KSC-logosmall.gif,200,1204
516,100.144.med.umich.edu,805055469,GET,/shuttle/missions/sts-71/images/images.html,200,7634
517,100.144.med.umich.edu,805055552,GET,/shuttle/missions/sts-71/images/KSC-95EC-0911.gif,200,31242
518,100.144.med.umich.edu,805055577,GET,/shuttle/missions/sts-71/images/KSC-95EC-0911.jpg,200,45966
519,100.144.med.umich.edu,805055656,GET,/shuttle/missions/sts-71/images/KSC-95EC-0912.jpg,200,66202
520,100.144.med.umich.edu,805055723,GET,/shuttle/missions/sts-71/images/KSC-95EC-0913.jpg,200,25439
521,100.144.med.umich.edu,805055757,GET,/shuttle/missions/sts-71/images/KSC-95EC-0917.jpg,200,52491
522,100.144.med.umich.edu,805055809,GET,/shuttle/missions/sts-71/images/KSC-95EC-0918.jpg,200,46888
523,100.144.med.umich.edu,805055855,GET,/shuttle/missions/sts-71/images/KSC-95EC-0916.jpg,200,34029
524,100.144.med.umich.edu,805061444,GET,/history/apollo/apollo.html,200,3258
525,100.144.med.umich.edu,805061446,GET,/history/apollo/images/footprint-small.gif,200,18149
526,100.144.med.umich.edu,805061446,GET,/images/ksclogosmall.gif,200,3635
527,100.144.med.umich.edu,805061447,GET,/history/apollo/images/apollo-logo.gif,200,3047
528,100.144.med.umich.edu,805061462,GET,/history/apollo/flight-summary.txt,200,5086
529,100.144.med.umich.edu,805061574,GET,/history/gemini/gemini.html,200,2522
530,100.144.med.umich.edu,805061582,GET,/images/gemini-logo.gif,200,4452
531,10044.geo.net,805007919,GET,/ksc.html,200,7067
532,10044.geo.net,805007922,GET,/images/ksclogo-medium.gif,200,5866
533,10044.geo.net,805007925,GET,/images/USA-logosmall.gif,200,234
534,10044.geo.net,805007927,GET,/images/NASA-logosmall.gif,200,786
535,10044.geo.net,805007928,GET,/images/MOSAIC-logosmall.gif,200,363
536,10044.geo.net,805007929,GET,/images/WORLD-logosmall.gif,200,669
537,10044.geo.net,805007984,GET,/whats-new.html,200,17314
538,10044.geo.net,805007987,GET,/images/whatsnew.gif,200,651
539,10044.geo.net,805007992,GET,/images/KSC-logosmall.gif,200,1204
540,10044.geo.net,805085888,GET,/shuttle/countdown/,200,3998
541,10044.geo.net,805085892,GET,/shuttle/countdown/count.gif,200,40310
542,10044.geo.net,805085929,GET,/images/NASA-logosmall.gif,200,786
543,10044.geo.net,805085979,GET,/shuttle/missions/sts-71/images/images.html,200,7634
544,10044.geo.net,805086040,GET,/shuttle/missions/sts-71/images/KSC-95EC-0918.jpg,200,46888
545,10044.geo.net,805086170,GET,/shuttle/missions/sts-71/mission-sts-71.html,200,13436
546,10044.geo.net,805086173,GET,/shuttle/missions/sts-71/sts-71-patch-small.gif,200,12054
547,10044.geo.net,805086187,GET,/images/KSC-logosmall.gif,200,1204
548,10044.geo.net,805086191,GET,/images/launch-logo.gif,200,1713
549,10044.geo.net,805086219,GET,/htbin/wais.pl?IMAX,200,6772
550,10044.geo.net,805086290,GET,/shuttle/resources/orbiters/challenger.html,200,8089
551,10044.geo.net,805086293,GET,/shuttle/resources/orbiters/challenger-logo.gif,200,4179
552,10044.geo.net,805086298,GET,/images/ksclogosmall.gif,200,3635
553,10044.geo.net,805086300,GET,/shuttle/resources/orbiters/orbiters-logo.gif,200,1932
554,10044.geo.net,805086376,GET,/shuttle/resources/orbiters/challenger.html,200,8089
555,10044.geo.net,805086412,GET,/history/apollo/apollo-17/apollo-17.html,200,2657
556,10044.geo.net,805086419,GET,/history/apollo/apollo-17/apollo-17-patch-small.gif,200,14977
557,10044.geo.net,805086419,GET,/history/apollo/images/footprint-logo.gif,200,4209
558,10044.geo.net,805086464,GET,/history/apollo/apollo.html,200,3258
559,10044.geo.net,805086467,GET,/history/apollo/images/footprint-small.gif,200,18149
560,10044.geo.net,805086473,GET,/history/apollo/images/apollo-logo.gif,200,3047
561,10044.geo.net,805086489,GET,/history/history.html,200,1602
562,10044.geo.net,805086492,GET,/history/apollo/images/apollo-small.gif,200,9630
563,10044.geo.net,805086506,GET,/history/apollo/images/apollo.gif,200,28847
564,101.irri.cgiar.org,809080045,GET,/software/winvn/userguide/wvnguide.html,200,5998
565,101.irri.cgiar.org,809080047,GET,/software/winvn/userguide/winvnsm.gif,200,3293
566,101.irri.cgiar.org,809080074,GET,/icons/blank.xbm,200,509
567,101.irri.cgiar.org,809080074,GET,/icons/menu.xbm,200,527
568,101.irri.cgiar.org,809080074,GET,/icons/image.xbm,200,509
569,101.irri.cgiar.org,809080074,GET,/icons/text.xbm,200,527
570,101.irri.cgiar.org,809080082,GET,/software/winvn/winvn.html,200,9648
571,101.irri.cgiar.org,809080085,GET,/software/winvn/bluemarb.gif,200,4441
572,101.irri.cgiar.org,809080085,GET,/software/winvn/winvn.gif,200,25218
573,101.irri.cgiar.org,809080085,GET,/software/winvn/wvsmall.gif,200,13372
574,101.irri.cgiar.org,809080085,GET,/images/KSC-logosmall.gif,200,1204
575,101.irri.cgiar.org,809080087,GET,/images/MOSAIC-logosmall.gif,200,363
576,101.irri.cgiar.org,809080088,GET,/images/USA-logosmall.gif,200,234
577,101.irri.cgiar.org,809080090,GET,/images/WORLD-logosmall.gif,200,669
578,103.135.med.umich.edu,806679759,GET,/history/apollo/images/footprint-logo.gif,200,4209
579,103.135.med.umich.edu,806679762,GET,/history/apollo/apollo-15/apollo-15-patch-small.gif,200,13583
580,103.135.med.umich.edu,806680686,GET,/history/apollo/apollo-15/apollo-15.html,200,2676
581,103.135.med.umich.edu,806680688,GET,/images/ksclogosmall.gif,200,3635
582,103.135.med.umich.edu,806680757,GET,/history/apollo/apollo.html,200,3260
583,103.135.med.umich.edu,806680759,GET,/history/apollo/images/footprint-small.gif,200,18149
584,103.135.med.umich.edu,806680759,GET,/images/KSC-logosmall.gif,200,1204
585,103.135.med.umich.edu,806680759,GET,/history/apollo/images/apollo-logo1.gif,200,1173
586,1032015.ksc.nasa.gov,805389490,GET,/ksc.html,200,7067
587,1032015.ksc.nasa.gov,805389491,GET,/images/ksclogo-medium.gif,200,5866
588,1032015.ksc.nasa.gov,805389491,GET,/images/NASA-logosmall.gif,200,786
589,1032015.ksc.nasa.gov,805389492,GET,/images/MOSAIC-logosmall.gif,200,363
590,1032015.ksc.nasa.gov,805389492,GET,/images/USA-logosmall.gif,200,234
591,1032015.ksc.nasa.gov,805389492,GET,/images/WORLD-logosmall.gif,200,669
592,1032015.ksc.nasa.gov,805395358,GET,/ksc.html,200,7067
593,1032015.ksc.nasa.gov,805395359,GET,/images/ksclogo-medium.gif,200,5866
594,1032015.ksc.nasa.gov,805395360,GET,/images/NASA-logosmall.gif,200,786
595,1032015.ksc.nasa.gov,805395360,GET,/images/MOSAIC-logosmall.gif,200,363
596,1032015.ksc.nasa.gov,805395360,GET,/images/USA-logosmall.gif,200,234
597,1032015.ksc.nasa.gov,805395360,GET,/images/WORLD-logosmall.gif,200,669
598,1032015.ksc.nasa.gov,805397266,GET,/ksc.html,200,7067
599,1032015.ksc.nasa.gov,805397267,GET,/images/ksclogo-medium.gif,200,5866
600,1032015.ksc.nasa.gov,805397267,GET,/images/NASA-logosmall.gif,200,786
601,1032015.ksc.nasa.gov,805397268,GET,/images/MOSAIC-logosmall.gif,200,363
602,1032015.ksc.nasa.gov,805397268,GET,/images/USA-logosmall.gif,200,234
603,1032015.ksc.nasa.gov,805397268,GET,/images/WORLD-logosmall.gif,200,669
604,1032015.ksc.nasa.gov,805398999,GET,/ksc.html,200,7067
605,1032015.ksc.nasa.gov,805399000,GET,/images/ksclogo-medium.gif,200,5866
606,1032015.ksc.nasa.gov,805399000,GET,/images/NASA-logosmall.gif,200,786
607,1032015.ksc.nasa.gov,805399001,GET,/images/MOSAIC-logosmall.gif,200,363
608,1032015.ksc.nasa.gov,805399001,GET,/images/USA-logosmall.gif,200,234
609,1032015.ksc.nasa.gov,805399001,GET,/images/WORLD-logosmall.gif,200,669
610,1032015.ksc.nasa.gov,805400844,GET,/ksc.html,200,7067
611,1032015.ksc.nasa.gov,805400845,GET,/images/ksclogo-medium.gif,200,5866
612,1032015.ksc.nasa.gov,805400846,GET,/images/NASA-logosmall.gif,200,786
613,1032015.ksc.nasa.gov,805400846,GET,/images/MOSAIC-logosmall.gif,200,363
614,1032015.ksc.nasa.gov,805400846,GET,/images/USA-logosmall.gif,200,234
615,1032015.ksc.nasa.gov,805400847,GET,/images/WORLD-logosmall.gif,200,669
616,1032015.ksc.nasa.gov,805465256,GET,/ksc.html,200,7067
617,1032015.ksc.nasa.gov,805465258,GET,/images/ksclogo-medium.gif,200,5866
618,1032015.ksc.nasa.gov,805465261,GET,/images/NASA-logosmall.gif,200,786
619,1032015.ksc.nasa.gov,805465261,GET,/images/MOSAIC-logosmall.gif,200,363
620,1032015.ksc.nasa.gov,805465262,GET,/images/USA-logosmall.gif,200,234
621,1032015.ksc.nasa.gov,805465262,GET,/images/WORLD-logosmall.gif,200,669
622,1032015.ksc.nasa.gov,805466917,GET,/ksc.html,200,7067
623,1032015.ksc.nasa.gov,805466917,GET,/images/ksclogo-medium.gif,200,5866
624,1032015.ksc.nasa.gov,805466918,GET,/images/NASA-logosmall.gif,200,786
625,1032015.ksc.nasa.gov,805466918,GET,/images/MOSAIC-logosmall.gif,200,363
626,1032015.ksc.nasa.gov,805466918,GET,/images/USA-logosmall.gif,200,234
627,1032015.ksc.nasa.gov,805466919,GET,/images/WORLD-logosmall.gif,200,669
